Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
HOUSTON_11,7404,NG (Natural Gas),10.2,3.06,4.59376909
HOUSTON_12,7170,NG (Natural Gas),770.39,231.1,4.8912645086
HOUSTON_13,7177,NG (Natural Gas),419.52,125.88,4.789248626
WILLIS,7177,NG (Natural Gas),542.8,162.84,5.696395846
SHIRO,7177,NG (Natural Gas),939.72,281.92,5.059119497
BAYTOWN_14,7208,NG (Natural Gas),2069.5,620.8499999999999,5.286601506999999
NEWGULF,7069,NG (Natural Gas),101.9,30.57,4.782729034
THOMPSONS,7353,NG (Natural Gas),4786.719999999999,1435.76,5.335275598
CHANNELVIEW_15,7375,NG (Natural Gas),183.66,55.1,4.951130116
LAPORTE_16,7004,NG (Natural Gas),176.4,52.92,4.75565058
FREEPORT_17,7428,NG (Natural Gas),1030.82,309.27,4.766202032454545
FAIRFIELD,8070,NG (Natural Gas),1036.02,310.8,4.928301887
JEWETT,8070,BIT (Bituminous Coal),1849.8,554.94,9.467582653
FAIRFIELD_18,8060,BIT (Bituminous Coal),1186.8,356.04,8.948046372
JACKSONVILLE,8060,BIT (Bituminous Coal),713.4,214.02,8.389623103
TRINIDAD,8060,BIT (Bituminous Coal),243.3,72.99000000000001,8.208516887
BRYAN,8140,NG (Natural Gas),225.2,67.56,4.7270440250000005
