Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
MCKINNEY,5103,NG (Natural Gas),1358.4,407.53,7.798375374246514
MTENTERPRISE,5103,NG (Natural Gas),939.6,281.88,7.9283259946473
MOUNTPLEASANT,5103,BIT (Bituminous Coal),1980.0,594.0,11.107824845595
ARLINGTON,5323,NG (Natural Gas),1327.21,398.15999999999997,8.029573272622722
IRVING,5323,BIT (Bituminous Coal),16.5,4.95,9.852684069309
DALLAS_4,5323,NG (Natural Gas),852.21,255.66,8.0890672499594
TEMPLE,5011,NG (Natural Gas),803.19,240.95999999999998,8.037666917992501
RIESEL,5011,BIT (Bituminous Coal),1008.0,302.4,11.78004293673
FRANKLIN,5011,BIT (Bituminous Coal),1795.4,538.62,11.564040361017
BREMOND,5011,BIT (Bituminous Coal),349.2,104.76,10.173194503755
LEWSIVILLE,5465,NG (Natural Gas),15.600000000000001,4.68,7.1910987953536
LAGRANGE,6005,BIT (Bituminous Coal),1689.9900000000002,507.0,10.922815489878
WINCHESTER,6005,NG (Natural Gas),242.0,72.6,7.429591222762333
SANANTONIO_5,6147,NG (Natural Gas),3276.4,982.9200000000001,8.943301962535552
SEGUIN,6147,NG (Natural Gas),940.2,282.08,7.9315321559222
ELMENDORF,6147,NG (Natural Gas),1687.9899999999998,506.40000000000003,7.851902133457614
PASADENA,7127,NG (Natural Gas),1273.2,381.96000000000004,8.433053340706001
BAYTOWN,7127,NG (Natural Gas),1091.8999999999999,327.55000000000007,3.1641299937732805
DEERPARK,7127,NG (Natural Gas),1428.0,428.40000000000003,7.683145218530445
LAPORTE,7127,NG (Natural Gas),1459.2,437.7799999999999,7.641699541618349
HOUSTON,7127,NG (Natural Gas),1914.8000000000002,574.4200000000001,7.555389851921882
MONTBELVIEU,7127,NG (Natural Gas),40.7,12.21,7.232775961896
FREEPORT,7127,NG (Natural Gas),1528.74,458.6300000000001,7.498209183267581
CHANNELVIEW,7127,NG (Natural Gas),1561.92,468.5800000000001,7.626072166092964
ALVIN,7127,NG (Natural Gas),1508.9,452.66999999999996,7.613013078299236
HOUSTON_6,7004,NG (Natural Gas),4.0,1.2,7.1777101403927
LAPORTE_7,7004,NG (Natural Gas),176.4,52.92,7.455433414266
HOUSTON_8,7248,NG (Natural Gas),8.0,2.4000000000000004,7.1801043067495005
HOUSTON_9,7170,NG (Natural Gas),1189.91,356.98,7.5969552371757665
WILLIS,7170,NG (Natural Gas),542.8,162.84,8.9302397677742
SHIRO,7170,NG (Natural Gas),939.72,281.92,7.931181635446901
BRYAN,7170,NG (Natural Gas),225.2,67.56,7.4105869179925
BAYTOWN_10,7208,NG (Natural Gas),2069.5,620.8499999999999,8.287805182523902
PASADENA_11,7208,NG (Natural Gas),757.8,227.32999999999998,7.659416371247741
NEWGULF,7069,NG (Natural Gas),101.9,30.57,7.4978843066018
THOMPSONS,7353,NG (Natural Gas),4786.719999999999,1435.76,8.3641115549846
FAIRFIELD,8060,NG (Natural Gas),2222.82,666.84,8.539387375798427
JEWETT,8060,BIT (Bituminous Coal),1849.8,554.94,11.616723915231
JACKSONVILLE,8060,BIT (Bituminous Coal),713.4,214.02,10.294067547381
TRINIDAD,8060,BIT (Bituminous Coal),243.3,72.99000000000001,10.071850220348999
