Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
CHANNELVIEW_NG,71273,NG (Natural Gas),1561.92,468.5800000000001,8.921487754454544
ALVIN_NG,71273,NG (Natural Gas),1508.9,452.66999999999996,8.906210362636365
HOUSTON_NG_6,70043,NG (Natural Gas),4.0,1.2,8.396963958
LAPORTE_NG_7,70043,NG (Natural Gas),176.4,52.92,8.721863164
HOUSTON_NG_8,72483,NG (Natural Gas),8.0,2.4000000000000004,8.3997648135
HOUSTON_NG_9,71703,NG (Natural Gas),1189.91,356.98,8.887424829555556
WILLIS_NG,71703,NG (Natural Gas),542.8,162.84,10.44718998
SHIRO_NG,71703,NG (Natural Gas),939.72,281.92,9.278425157
BRYAN_NG,71703,NG (Natural Gas),225.2,67.56,8.669398742
BAYTOWN_NG_10,72083,NG (Natural Gas),2069.5,620.8499999999999,9.695627164
PASADENA_NG_11,72083,NG (Natural Gas),757.8,227.32999999999998,8.960496029400002
NEWGULF_NG,70693,NG (Natural Gas),101.9,30.57,8.771525048
THOMPSONS_NG,73533,NG (Natural Gas),4786.719999999999,1435.76,9.784895448230767
FAIRFIELD_NG,80603,NG (Natural Gas),1036.02,310.8,9.038505661
FAIRFIELD_C,80603,BIT (Bituminous Coal),1186.8,356.04,11.31927866
JEWETT_C,80603,BIT (Bituminous Coal),1849.8,554.94,11.97649206
JACKSONVILLE_C,80603,BIT (Bituminous Coal),713.4,214.02,10.612873223333333
TRINIDAD_C,80603,BIT (Bituminous Coal),243.3,72.99000000000001,10.383773860000002
