Node,Time,Value
bus_4003,20,0.0
bus_4003,21,0.0
bus_4003,22,0.0
bus_4003,23,0.0
bus_4003,24,0.0
bus_4017,1,0.0
bus_4017,2,0.0
bus_4017,3,0.0
bus_4017,4,0.0
bus_4017,5,0.0
bus_4017,6,0.0
bus_4017,7,0.0
bus_4017,8,0.0
bus_4017,9,0.0
bus_4017,10,0.0
bus_4017,11,0.0
bus_4017,12,0.0
bus_4017,13,0.0
bus_4017,14,0.0
bus_4017,15,0.0
bus_4017,16,0.0
bus_4017,17,0.0
bus_4017,18,0.0
bus_4017,19,0.0
bus_4017,20,0.0
bus_4017,21,0.0
bus_4017,22,0.0
bus_4017,23,0.0
bus_4017,24,0.0
bus_4040,1,0.0
bus_4040,2,0.0
bus_4040,3,0.0
bus_4040,4,0.0
bus_4040,5,0.0
bus_4040,6,0.0
bus_4040,7,0.0
bus_4040,8,0.0
bus_4040,9,0.0
bus_4040,10,0.0
bus_4040,11,0.0
bus_4040,12,0.0
bus_4040,13,0.0
bus_4040,14,0.0
bus_4040,15,0.0
bus_4040,16,0.0
bus_4040,17,0.0
bus_4040,18,0.0
bus_4040,19,0.0
bus_4040,20,0.0
bus_4040,21,0.0
bus_4040,22,0.0
bus_4040,23,0.0
bus_4040,24,0.0
bus_4042,1,0.0
bus_4042,2,0.0
bus_4042,3,0.0
bus_4042,4,0.0
bus_4042,5,0.0
bus_4042,6,0.0
bus_4042,7,0.0
bus_4042,8,0.0
bus_4042,9,0.0
bus_4042,10,0.0
bus_4042,11,0.0
bus_4042,12,0.0
bus_4042,13,0.0
bus_4042,14,0.0
bus_4042,15,0.0
bus_4042,16,0.0
bus_4042,17,0.0
bus_4042,18,0.0
bus_4042,19,0.0
bus_4042,20,0.0
bus_4042,21,0.0
bus_4042,22,0.0
bus_4042,23,0.0
bus_4042,24,0.0
bus_4066,1,0.0
bus_4066,2,0.0
bus_4066,3,0.0
bus_4066,4,0.0
bus_4066,5,0.0
bus_4066,6,0.0
bus_4066,7,0.0
bus_4066,8,0.0
bus_4066,9,0.0
bus_4066,10,0.0
bus_4066,11,0.0
bus_4066,12,0.0
bus_4066,13,0.0
bus_4066,14,0.0
bus_4066,15,0.0
bus_4066,16,0.0
bus_4066,17,0.0
bus_4066,18,0.0
bus_4066,19,0.0
bus_4066,20,0.0
bus_4066,21,0.0
bus_4066,22,0.0
bus_4066,23,0.0
bus_4066,24,0.0
bus_4071,1,0.0
bus_4071,2,0.0
bus_4071,3,0.0
bus_4071,4,0.0
bus_4071,5,0.0
bus_4071,6,0.0
bus_4071,7,0.0
bus_4071,8,0.0
bus_4071,9,0.0
bus_4071,10,0.0
bus_4071,11,0.0
bus_4071,12,0.0
bus_4071,13,0.0
bus_4071,14,0.0
bus_4071,15,0.0
bus_4071,16,0.0
bus_4071,17,0.0
bus_4071,18,0.0
bus_4071,19,0.0
bus_4071,20,0.0
bus_4071,21,0.0
bus_4071,22,0.0
bus_4071,23,0.0
bus_4071,24,0.0
bus_4085,1,0.0
bus_4085,2,0.0
bus_4085,3,0.0
bus_4085,4,0.0
bus_4085,5,0.0
bus_4085,6,0.0
bus_4085,7,0.0
bus_4085,8,0.0
bus_4085,9,0.0
bus_4085,10,0.0
bus_4085,11,0.0
bus_4085,12,0.0
bus_4085,13,0.0
bus_4085,14,0.0
bus_4085,15,0.0
bus_4085,16,0.0
bus_4085,17,0.0
bus_4085,18,0.0
bus_4085,19,0.0
bus_4085,20,0.0
bus_4085,21,0.0
bus_4085,22,0.0
bus_4085,23,0.0
bus_4085,24,0.0
bus_4088,1,0.0
bus_4088,2,0.0
bus_4088,3,0.0
bus_4088,4,0.0
bus_4088,5,0.0
bus_4088,6,0.0
bus_4088,7,0.0
bus_4088,8,0.0
bus_4088,9,0.0
bus_4088,10,0.0
bus_4088,11,0.0
bus_4088,12,0.0
bus_4088,13,0.0
bus_4088,14,0.0
bus_4088,15,0.0
bus_4088,16,0.0
bus_4088,17,0.0
bus_4088,18,0.0
bus_4088,19,0.0
bus_4088,20,0.0
bus_4088,21,0.0
bus_4088,22,0.0
bus_4088,23,0.0
bus_4088,24,0.0
bus_4103,1,0.0
bus_4103,2,0.0
bus_4103,3,0.0
bus_4103,4,0.0
bus_4103,5,0.0
bus_4103,6,0.0
bus_4103,7,0.0
bus_4103,8,0.0
bus_4103,9,0.0
bus_4103,10,0.0
bus_4103,11,0.0
bus_4103,12,0.0
bus_4103,13,0.0
bus_4103,14,0.0
bus_4103,15,0.0
bus_4103,16,0.0
bus_4103,17,0.0
bus_4103,18,0.0
bus_4103,19,0.0
bus_4103,20,0.0
bus_4103,21,0.0
bus_4103,22,0.0
bus_4103,23,0.0
bus_4103,24,0.0
bus_4147,1,0.0
bus_4147,2,0.0
bus_4147,3,0.0
bus_4147,4,0.0
bus_4147,5,0.0
bus_4147,6,0.0
bus_4147,7,0.0
bus_4147,8,0.0
bus_4147,9,0.0
bus_4147,10,0.0
bus_4147,11,0.0
bus_4147,12,0.0
bus_4147,13,0.0
bus_4147,14,0.0
bus_4147,15,0.0
bus_4147,16,0.0
bus_4147,17,0.0
bus_4147,18,0.0
bus_4147,19,0.0
bus_4147,20,0.0
bus_4147,21,0.0
bus_4147,22,0.0
bus_4147,23,0.0
bus_4147,24,0.0
bus_5003,1,0.0
bus_5003,2,0.0
bus_5003,3,0.0
bus_5003,4,0.0
bus_5003,5,0.0
bus_5003,6,0.0
bus_5003,7,0.0
bus_5003,8,0.0
bus_5003,9,0.0
bus_5003,10,0.0
bus_5003,11,0.0
bus_5003,12,0.0
bus_5003,13,0.0
bus_5003,14,0.0
bus_5003,15,0.0
bus_5003,16,0.0
bus_5003,17,0.0
bus_5003,18,0.0
bus_5003,19,0.0
bus_5003,20,0.0
bus_5003,21,0.0
bus_5003,22,0.0
bus_5003,23,0.0
bus_5003,24,0.0
bus_5004,1,0.0
bus_5004,2,0.0
bus_5004,3,0.0
bus_5004,4,0.0
bus_5004,5,0.0
bus_5004,6,0.0
bus_5004,7,0.0
bus_5004,8,0.0
bus_5004,9,0.0
bus_5004,10,0.0
bus_5004,11,0.0
bus_5004,12,0.0
bus_5004,13,0.0
bus_5004,14,0.0
bus_5004,15,0.0
bus_5004,16,0.0
bus_5004,17,0.0
bus_5004,18,0.0
bus_5004,19,0.0
bus_5004,20,0.0
bus_5004,21,0.0
bus_5004,22,0.0
bus_5004,23,0.0
bus_5004,24,0.0
bus_5005,1,0.0
bus_5005,2,0.0
bus_5005,3,0.0
bus_5005,4,0.0
bus_5005,5,0.0
bus_5005,6,0.0
bus_5005,7,0.0
bus_5005,8,0.0
bus_5005,9,0.0
bus_5005,10,0.0
bus_5005,11,0.0
bus_5005,12,0.0
bus_5005,13,0.0
bus_5005,14,0.0
bus_5005,15,0.0
bus_5005,16,0.0
bus_5005,17,0.0
bus_5005,18,0.0
bus_5005,19,0.0
bus_5005,20,0.0
bus_5005,21,0.0
bus_5005,22,0.0
bus_5005,23,0.0
bus_5005,24,0.0
bus_5007,1,0.0
bus_5007,2,0.0
bus_5007,3,0.0
bus_5007,4,0.0
bus_5007,5,0.0
bus_5007,6,0.0
bus_5007,7,0.0
bus_5007,8,0.0
bus_5007,9,0.0
bus_5007,10,0.0
bus_5007,11,0.0
bus_5007,12,0.0
bus_5007,13,0.0
bus_5007,14,0.0
bus_5007,15,0.0
bus_5007,16,0.0
bus_5007,17,0.0
bus_5007,18,0.0
bus_5007,19,0.0
bus_5007,20,0.0
bus_5007,21,0.0
bus_5007,22,0.0
bus_5007,23,0.0
bus_5007,24,0.0
bus_5008,1,0.0
bus_5008,2,0.0
bus_5008,3,0.0
bus_5008,4,0.0
bus_5008,5,0.0
bus_5008,6,0.0
bus_5008,7,0.0
bus_5008,8,0.0
bus_5008,9,0.0
bus_5008,10,0.0
bus_5008,11,0.0
bus_5008,12,0.0
bus_5008,13,0.0
bus_5008,14,0.0
bus_5008,15,0.0
bus_5008,16,0.0
bus_5008,17,0.0
bus_5008,18,0.0
bus_5008,19,0.0
bus_5008,20,0.0
bus_5008,21,0.0
bus_5008,22,0.0
bus_5008,23,0.0
bus_5008,24,0.0
bus_5011,1,0.0
bus_5011,2,0.0
bus_5011,3,0.0
bus_5011,4,0.0
bus_5011,5,0.0
bus_5011,6,0.0
bus_5011,7,0.0
bus_5011,8,0.0
bus_5011,9,0.0
bus_5011,10,0.0
bus_5011,11,0.0
bus_5011,12,0.0
bus_5011,13,0.0
bus_5011,14,0.0
bus_5011,15,0.0
bus_5011,16,0.0
bus_5011,17,0.0
bus_5011,18,0.0
bus_5011,19,0.0
bus_5011,20,0.0
bus_5011,21,0.0
bus_5011,22,0.0
bus_5011,23,0.0
bus_5011,24,0.0
bus_5030,1,0.0
bus_5030,2,0.0
bus_5030,3,0.0
bus_5030,4,0.0
bus_5030,5,0.0
bus_5030,6,0.0
bus_5030,7,0.0
bus_5030,8,0.0
bus_5030,9,0.0
bus_5030,10,0.0
bus_5030,11,0.0
bus_5030,12,0.0
bus_5030,13,0.0
bus_5030,14,0.0
bus_5030,15,0.0
bus_5030,16,0.0
bus_5030,17,0.0
bus_5030,18,0.0
bus_5030,19,0.0
bus_5030,20,0.0
bus_5030,21,0.0
bus_5030,22,0.0
bus_5030,23,0.0
bus_5030,24,0.0
bus_5037,1,0.0
bus_5037,2,0.0
bus_5037,3,0.0
bus_5037,4,0.0
bus_5037,5,0.0
bus_5037,6,0.0
bus_5037,7,0.0
bus_5037,8,0.0
bus_5037,9,0.0
bus_5037,10,0.0
bus_5037,11,0.0
bus_5037,12,0.0
bus_5037,13,0.0
bus_5037,14,0.0
bus_5037,15,0.0
bus_5037,16,0.0
bus_5037,17,0.0
bus_5037,18,0.0
bus_5037,19,0.0
bus_5037,20,0.0
bus_5037,21,0.0
bus_5037,22,0.0
bus_5037,23,0.0
bus_5037,24,0.0
bus_5084,1,0.0
bus_5084,2,0.0
bus_5084,3,0.0
bus_5084,4,0.0
bus_5084,5,0.0
bus_5084,6,0.0
bus_5084,7,0.0
bus_5084,8,0.0
bus_5084,9,0.0
bus_5084,10,0.0
bus_5084,11,0.0
bus_5084,12,0.0
bus_5084,13,0.0
bus_5084,14,0.0
bus_5084,15,0.0
bus_5084,16,0.0
bus_5084,17,0.0
bus_5084,18,0.0
bus_5084,19,0.0
bus_5084,20,0.0
bus_5084,21,0.0
bus_5084,22,0.0
bus_5084,23,0.0
bus_5084,24,0.0
bus_5103,1,0.0
bus_5103,2,0.0
bus_5103,3,0.0
bus_5103,4,0.0
bus_5103,5,0.0
bus_5103,6,0.0
bus_5103,7,0.0
bus_5103,8,0.0
bus_5103,9,0.0
bus_5103,10,0.0
bus_5103,11,0.0
bus_5103,12,0.0
bus_5103,13,0.0
bus_5103,14,0.0
bus_5103,15,0.0
bus_5103,16,0.0
bus_5103,17,0.0
bus_5103,18,0.0
bus_5103,19,0.0
bus_5103,20,0.0
bus_5103,21,0.0
bus_5103,22,0.0
bus_5103,23,0.0
bus_5103,24,0.0
bus_5161,1,0.0
bus_5161,2,0.0
bus_5161,3,0.0
bus_5161,4,0.0
bus_5161,5,0.0
bus_5161,6,0.0
bus_5161,7,0.0
bus_5161,8,0.0
bus_5161,9,0.0
bus_5161,10,0.0
bus_5161,11,0.0
bus_5161,12,0.0
bus_5161,13,0.0
bus_5161,14,0.0
bus_5161,15,0.0
bus_5161,16,0.0
bus_5161,17,0.0
bus_5161,18,0.0
bus_5161,19,0.0
bus_5161,20,0.0
bus_5161,21,0.0
bus_5161,22,0.0
bus_5161,23,0.0
bus_5161,24,0.0
bus_5262,1,0.0
bus_5262,2,0.0
bus_5262,3,0.0
bus_5262,4,0.0
bus_5262,5,0.0
bus_5262,6,0.0
bus_5262,7,0.0
bus_5262,8,0.0
bus_5262,9,0.0
bus_5262,10,0.0
bus_5262,11,0.0
bus_5262,12,0.0
bus_5262,13,0.0
bus_5262,14,0.0
bus_5262,15,0.0
bus_5262,16,0.0
bus_5262,17,0.0
bus_5262,18,0.0
bus_5262,19,0.0
bus_5262,20,0.0
bus_5262,21,0.0
bus_5262,22,0.0
bus_5262,23,0.0
bus_5262,24,0.0
bus_5305,1,0.0
bus_5305,2,0.0
bus_5305,3,0.0
bus_5305,4,0.0
bus_5305,5,0.0
bus_5305,6,0.0
bus_5305,7,0.0
bus_5305,8,0.0
bus_5305,9,0.0
bus_5305,10,0.0
bus_5305,11,0.0
bus_5305,12,0.0
bus_5305,13,0.0
bus_5305,14,0.0
bus_5305,15,0.0
bus_5305,16,0.0
bus_5305,17,0.0
bus_5305,18,0.0
bus_5305,19,0.0
bus_5305,20,0.0
bus_5305,21,0.0
bus_5305,22,0.0
bus_5305,23,0.0
bus_5305,24,0.0
bus_5323,1,0.0
bus_5323,2,0.0
bus_5323,3,0.0
bus_5323,4,0.0
bus_5323,5,0.0
bus_5323,6,0.0
bus_5323,7,0.0
bus_5323,8,0.0
bus_5323,9,0.0
bus_5323,10,0.0
bus_5323,11,0.0
bus_5323,12,0.0
bus_5323,13,0.0
bus_5323,14,0.0
bus_5323,15,0.0
bus_5323,16,0.0
bus_5323,17,0.0
bus_5323,18,0.0
bus_5323,19,0.0
bus_5323,20,0.0
bus_5323,21,0.0
bus_5323,22,0.0
bus_5323,23,0.0
bus_5323,24,0.0
bus_5385,1,0.0
bus_5385,2,0.0
bus_5385,3,0.0
bus_5385,4,0.0
bus_5385,5,0.0
bus_5385,6,0.0
bus_5385,7,0.0
bus_5385,8,0.0
bus_5385,9,0.0
bus_5385,10,0.0
bus_5385,11,0.0
bus_5385,12,0.0
bus_5385,13,0.0
bus_5385,14,0.0
bus_5385,15,0.0
bus_5385,16,0.0
bus_5385,17,0.0
bus_5385,18,0.0
bus_5385,19,0.0
bus_5385,20,0.0
bus_5385,21,0.0
bus_5385,22,0.0
bus_5385,23,0.0
bus_5385,24,0.0
bus_5444,1,0.0
bus_5444,2,0.0
bus_5444,3,0.0
bus_5444,4,0.0
bus_5444,5,0.0
bus_5444,6,0.0
bus_5444,7,0.0
bus_5444,8,0.0
bus_5444,9,0.0
bus_5444,10,0.0
bus_5444,11,0.0
bus_5444,12,0.0
bus_5444,13,0.0
bus_5444,14,0.0
bus_5444,15,0.0
bus_5444,16,0.0
bus_5444,17,0.0
bus_5444,18,0.0
bus_5444,19,0.0
bus_5444,20,0.0
bus_5444,21,0.0
bus_5444,22,0.0
bus_5444,23,0.0
bus_5444,24,0.0
bus_5449,1,0.0
bus_5449,2,0.0
bus_5449,3,0.0
bus_5449,4,0.0
bus_5449,5,0.0
bus_5449,6,0.0
bus_5449,7,0.0
bus_5449,8,0.0
bus_5449,9,0.0
bus_5449,10,0.0
bus_5449,11,0.0
bus_5449,12,0.0
bus_5449,13,0.0
bus_5449,14,0.0
bus_5449,15,0.0
bus_5449,16,0.0
bus_5449,17,0.0
bus_5449,18,0.0
bus_5449,19,0.0
bus_5449,20,0.0
bus_5449,21,0.0
bus_5449,22,0.0
bus_5449,23,0.0
bus_5449,24,0.0
bus_5465,1,0.0
bus_5465,2,0.0
bus_5465,3,0.0
bus_5465,4,0.0
bus_5465,5,0.0
bus_5465,6,0.0
bus_5465,7,0.0
bus_5465,8,0.0
bus_5465,9,0.0
bus_5465,10,0.0
bus_5465,11,0.0
bus_5465,12,0.0
bus_5465,13,0.0
bus_5465,14,0.0
bus_5465,15,0.0
bus_5465,16,0.0
bus_5465,17,0.0
bus_5465,18,0.0
bus_5465,19,0.0
bus_5465,20,0.0
bus_5465,21,0.0
bus_5465,22,0.0
bus_5465,23,0.0
bus_5465,24,0.0
bus_6001,1,0.0
bus_6001,2,0.0
bus_6001,3,0.0
bus_6001,4,0.0
bus_6001,5,0.0
bus_6001,6,0.0
bus_6001,7,0.0
bus_6001,8,0.0
bus_6001,9,0.0
bus_6001,10,0.0
bus_6001,11,0.0
bus_6001,12,0.0
bus_6001,13,0.0
bus_6001,14,0.0
bus_6001,15,0.0
bus_6001,16,0.0
bus_6001,17,0.0
bus_6001,18,0.0
bus_6001,19,0.0
bus_6001,20,0.0
bus_6001,21,0.0
bus_6001,22,0.0
bus_6001,23,0.0
bus_6001,24,0.0
bus_6002,1,0.0
bus_6002,2,0.0
bus_6002,3,0.0
bus_6002,4,0.0
bus_6002,5,0.0
bus_6002,6,0.0
bus_6002,7,0.0
bus_6002,8,0.0
bus_6002,9,0.0
bus_6002,10,0.0
bus_6002,11,0.0
bus_6002,12,0.0
bus_6002,13,0.0
bus_6002,14,0.0
bus_6002,15,0.0
bus_6002,16,0.0
bus_6002,17,0.0
bus_6002,18,0.0
bus_6002,19,0.0
bus_6002,20,0.0
bus_6002,21,0.0
bus_6002,22,0.0
bus_6002,23,0.0
bus_6002,24,0.0
bus_6005,1,0.0
bus_6005,2,0.0
bus_6005,3,0.0
bus_6005,4,0.0
bus_6005,5,0.0
bus_6005,6,0.0
bus_6005,7,0.0
bus_6005,8,0.0
bus_6005,9,0.0
bus_6005,10,0.0
bus_6005,11,0.0
bus_6005,12,0.0
bus_6005,13,0.0
bus_6005,14,0.0
bus_6005,15,0.0
bus_6005,16,0.0
bus_6005,17,0.0
bus_6005,18,0.0
bus_6005,19,0.0
bus_6005,20,0.0
bus_6005,21,0.0
bus_6005,22,0.0
bus_6005,23,0.0
bus_6005,24,0.0
bus_6014,1,0.0
bus_6014,2,0.0
bus_6014,3,0.0
bus_6014,4,0.0
bus_6014,5,0.0
bus_6014,6,0.0
bus_6014,7,0.0
bus_6014,8,0.0
bus_6014,9,0.0
bus_6014,10,0.0
bus_6014,11,0.0
bus_6014,12,0.0
bus_6014,13,0.0
bus_6014,14,0.0
bus_6014,15,0.0
bus_6014,16,0.0
bus_6014,17,0.0
bus_6014,18,0.0
bus_6014,19,0.0
bus_6014,20,0.0
bus_6014,21,0.0
bus_6014,22,0.0
bus_6014,23,0.0
bus_6014,24,0.0
bus_6018,1,0.0
bus_6018,2,0.0
bus_6018,3,0.0
bus_6018,4,0.0
bus_6018,5,0.0
bus_6018,6,0.0
bus_6018,7,0.0
bus_6018,8,0.0
bus_6018,9,0.0
bus_6018,10,0.0
bus_6018,11,0.0
bus_6018,12,0.0
bus_6018,13,0.0
bus_6018,14,0.0
bus_6018,15,0.0
bus_6018,16,0.0
bus_6018,17,0.0
bus_6018,18,0.0
bus_6018,19,0.0
bus_6018,20,0.0
bus_6018,21,0.0
bus_6018,22,0.0
bus_6018,23,0.0
bus_6018,24,0.0
bus_6035,1,0.0
bus_6035,2,0.0
bus_6035,3,0.0
bus_6035,4,0.0
bus_6035,5,0.0
bus_6035,6,0.0
bus_6035,7,0.0
bus_6035,8,0.0
bus_6035,9,0.0
bus_6035,10,0.0
bus_6035,11,0.0
bus_6035,12,0.0
bus_6035,13,0.0
bus_6035,14,0.0
bus_6035,15,0.0
bus_6035,16,0.0
bus_6035,17,0.0
bus_6035,18,0.0
bus_6035,19,0.0
bus_6035,20,0.0
bus_6035,21,0.0
bus_6035,22,0.0
bus_6035,23,0.0
bus_6035,24,0.0
bus_6120,1,0.0
bus_6120,2,0.0
bus_6120,3,0.0
bus_6120,4,0.0
bus_6120,5,0.0
bus_6120,6,0.0
bus_6120,7,0.0
bus_6120,8,0.0
bus_6120,9,0.0
bus_6120,10,0.0
bus_6120,11,0.0
bus_6120,12,0.0
bus_6120,13,0.0
bus_6120,14,0.0
bus_6120,15,0.0
bus_6120,16,0.0
bus_6120,17,0.0
bus_6120,18,0.0
bus_6120,19,0.0
bus_6120,20,0.0
bus_6120,21,0.0
bus_6120,22,0.0
bus_6120,23,0.0
bus_6120,24,0.0
bus_6147,1,0.0
bus_6147,2,0.0
bus_6147,3,0.0
bus_6147,4,0.0
bus_6147,5,0.0
bus_6147,6,0.0
bus_6147,7,0.0
bus_6147,8,0.0
bus_6147,9,0.0
bus_6147,10,0.0
bus_6147,11,0.0
bus_6147,12,0.0
bus_6147,13,0.0
bus_6147,14,0.0
bus_6147,15,0.0
bus_6147,16,0.0
bus_6147,17,0.0
bus_6147,18,0.0
bus_6147,19,0.0
bus_6147,20,0.0
bus_6147,21,0.0
bus_6147,22,0.0
bus_6147,23,0.0
bus_6147,24,0.0
bus_6199,1,0.0
bus_6199,2,0.0
bus_6199,3,0.0
bus_6199,4,0.0
bus_6199,5,0.0
bus_6199,6,0.0
bus_6199,7,0.0
bus_6199,8,0.0
bus_6199,9,0.0
bus_6199,10,0.0
bus_6199,11,0.0
bus_6199,12,0.0
bus_6199,13,0.0
bus_6199,14,0.0
bus_6199,15,0.0
bus_6199,16,0.0
bus_6199,17,0.0
bus_6199,18,0.0
bus_6199,19,0.0
bus_6199,20,0.0
bus_6199,21,0.0
bus_6199,22,0.0
bus_6199,23,0.0
bus_6199,24,0.0
bus_6214,1,0.0
bus_6214,2,0.0
bus_6214,3,0.0
bus_6214,4,0.0
bus_6214,5,0.0
bus_6214,6,0.0
bus_6214,7,0.0
bus_6214,8,0.0
bus_6214,9,0.0
bus_6214,10,0.0
bus_6214,11,0.0
bus_6214,12,0.0
bus_6214,13,0.0
bus_6214,14,0.0
bus_6214,15,0.0
bus_6214,16,0.0
bus_6214,17,0.0
bus_6214,18,0.0
bus_6214,19,0.0
bus_6214,20,0.0
bus_6214,21,0.0
bus_6214,22,0.0
bus_6214,23,0.0
bus_6214,24,0.0
bus_6230,1,0.0
bus_6230,2,0.0
bus_6230,3,0.0
bus_6230,4,0.0
bus_6230,5,0.0
bus_6230,6,0.0
bus_6230,7,0.0
bus_6230,8,0.0
bus_6230,9,0.0
bus_6230,10,0.0
bus_6230,11,0.0
bus_6230,12,0.0
bus_6230,13,0.0
bus_6230,14,0.0
bus_6230,15,0.0
bus_6230,16,0.0
bus_6230,17,0.0
bus_6230,18,0.0
bus_6230,19,0.0
bus_6230,20,0.0
bus_6230,21,0.0
bus_6230,22,0.0
bus_6230,23,0.0
bus_6230,24,0.0
bus_6349,1,0.0
bus_6349,2,0.0
bus_6349,3,0.0
bus_6349,4,0.0
bus_6349,5,0.0
bus_6349,6,0.0
bus_6349,7,0.0
bus_6349,8,0.0
bus_6349,9,0.0
bus_6349,10,0.0
bus_6349,11,0.0
bus_6349,12,0.0
bus_6349,13,0.0
bus_6349,14,0.0
bus_6349,15,0.0
bus_6349,16,0.0
bus_6349,17,0.0
bus_6349,18,0.0
bus_6349,19,0.0
bus_6349,20,0.0
bus_6349,21,0.0
bus_6349,22,0.0
bus_6349,23,0.0
bus_6349,24,0.0
bus_7001,1,0.0
bus_7001,2,0.0
bus_7001,3,0.0
bus_7001,4,0.0
bus_7001,5,0.0
bus_7001,6,0.0
bus_7001,7,0.0
bus_7001,8,0.0
bus_7001,9,0.0
bus_7001,10,0.0
bus_7001,11,0.0
bus_7001,12,0.0
bus_7001,13,0.0
bus_7001,14,0.0
bus_7001,15,0.0
bus_7001,16,0.0
bus_7001,17,0.0
bus_7001,18,0.0
bus_7001,19,0.0
bus_7001,20,0.0
bus_7001,21,0.0
bus_7001,22,0.0
bus_7001,23,0.0
bus_7001,24,0.0
bus_7004,1,0.0
bus_7004,2,0.0
bus_7004,3,0.0
bus_7004,4,0.0
bus_7004,5,0.0
bus_7004,6,0.0
bus_7004,7,0.0
bus_7004,8,0.0
bus_7004,9,0.0
bus_7004,10,0.0
bus_7004,11,0.0
bus_7004,12,0.0
bus_7004,13,0.0
bus_7004,14,0.0
bus_7004,15,0.0
bus_7004,16,0.0
bus_7004,17,0.0
bus_7004,18,0.0
bus_7004,19,0.0
bus_7004,20,0.0
bus_7004,21,0.0
bus_7004,22,0.0
bus_7004,23,0.0
bus_7004,24,0.0
bus_7010,1,0.0
bus_7010,2,0.0
bus_7010,3,0.0
bus_7010,4,0.0
bus_7010,5,0.0
bus_7010,6,0.0
bus_7010,7,0.0
bus_7010,8,0.0
bus_7010,9,0.0
bus_7010,10,0.0
bus_7010,11,0.0
bus_7010,12,0.0
bus_7010,13,0.0
