Generator,Type,Time,Value
CHRISTINE,Coal,18,0.0
CHRISTINE,Coal,19,0.0
CHRISTINE,Coal,20,0.0
CHRISTINE,Coal,21,0.0
CHRISTINE,Coal,22,0.0
CHRISTINE,Coal,23,0.0
CHRISTINE,Coal,24,0.0
FANNIN,Coal,1,0.0
FANNIN,Coal,2,0.0
FANNIN,Coal,3,0.0
FANNIN,Coal,4,0.0
FANNIN,Coal,5,0.0
FANNIN,Coal,6,0.0
FANNIN,Coal,7,0.0
FANNIN,Coal,8,0.0
FANNIN,Coal,9,0.0
FANNIN,Coal,10,0.0
FANNIN,Coal,11,0.0
FANNIN,Coal,12,0.0
FANNIN,Coal,13,0.0
FANNIN,Coal,14,0.0
FANNIN,Coal,15,0.0
FANNIN,Coal,16,0.0
FANNIN,Coal,17,0.0
FANNIN,Coal,18,0.0
FANNIN,Coal,19,0.0
FANNIN,Coal,20,0.0
FANNIN,Coal,21,0.0
FANNIN,Coal,22,0.0
FANNIN,Coal,23,0.0
FANNIN,Coal,24,0.0
SANTAROSA,Coal,1,0.0
SANTAROSA,Coal,2,0.0
SANTAROSA,Coal,3,0.0
SANTAROSA,Coal,4,0.0
SANTAROSA,Coal,5,0.0
SANTAROSA,Coal,6,0.0
SANTAROSA,Coal,7,0.0
SANTAROSA,Coal,8,0.0
SANTAROSA,Coal,9,0.0
SANTAROSA,Coal,10,0.0
SANTAROSA,Coal,11,0.0
SANTAROSA,Coal,12,0.0
SANTAROSA,Coal,13,0.0
SANTAROSA,Coal,14,0.0
SANTAROSA,Coal,15,0.0
SANTAROSA,Coal,16,0.0
SANTAROSA,Coal,17,0.0
SANTAROSA,Coal,18,0.0
SANTAROSA,Coal,19,0.0
SANTAROSA,Coal,20,0.0
SANTAROSA,Coal,21,0.0
SANTAROSA,Coal,22,0.0
SANTAROSA,Coal,23,0.0
SANTAROSA,Coal,24,0.0
IRVING,Coal,1,0.0
IRVING,Coal,2,0.0
IRVING,Coal,3,0.0
IRVING,Coal,4,0.0
IRVING,Coal,5,0.0
IRVING,Coal,6,0.0
IRVING,Coal,7,0.0
IRVING,Coal,8,0.0
IRVING,Coal,9,0.0
IRVING,Coal,10,0.0
IRVING,Coal,11,0.0
IRVING,Coal,12,0.0
IRVING,Coal,13,0.0
IRVING,Coal,14,0.0
IRVING,Coal,15,0.0
IRVING,Coal,16,0.0
IRVING,Coal,17,0.0
IRVING,Coal,18,0.0
IRVING,Coal,19,0.0
IRVING,Coal,20,0.0
IRVING,Coal,21,0.0
IRVING,Coal,22,0.0
IRVING,Coal,23,0.0
IRVING,Coal,24,0.0
RIESEL,Coal,1,0.0
RIESEL,Coal,2,0.0
RIESEL,Coal,3,0.0
RIESEL,Coal,4,0.0
RIESEL,Coal,5,0.0
RIESEL,Coal,6,0.0
RIESEL,Coal,7,0.0
RIESEL,Coal,8,0.0
RIESEL,Coal,9,0.0
RIESEL,Coal,10,0.0
RIESEL,Coal,11,0.0
RIESEL,Coal,12,0.0
RIESEL,Coal,13,0.0
RIESEL,Coal,14,0.0
RIESEL,Coal,15,0.0
RIESEL,Coal,16,0.0
RIESEL,Coal,17,0.0
RIESEL,Coal,18,0.0
RIESEL,Coal,19,0.0
RIESEL,Coal,20,0.0
RIESEL,Coal,21,0.0
RIESEL,Coal,22,0.0
RIESEL,Coal,23,0.0
RIESEL,Coal,24,0.0
ROCKDALE,Coal,1,0.0
ROCKDALE,Coal,2,0.0
ROCKDALE,Coal,3,0.0
ROCKDALE,Coal,4,0.0
ROCKDALE,Coal,5,0.0
ROCKDALE,Coal,6,0.0
ROCKDALE,Coal,7,0.0
ROCKDALE,Coal,8,0.0
ROCKDALE,Coal,9,0.0
ROCKDALE,Coal,10,0.0
ROCKDALE,Coal,11,0.0
ROCKDALE,Coal,12,0.0
ROCKDALE,Coal,13,0.0
ROCKDALE,Coal,14,0.0
ROCKDALE,Coal,15,0.0
ROCKDALE,Coal,16,0.0
ROCKDALE,Coal,17,0.0
ROCKDALE,Coal,18,0.0
ROCKDALE,Coal,19,0.0
ROCKDALE,Coal,20,0.0
ROCKDALE,Coal,21,0.0
ROCKDALE,Coal,22,0.0
ROCKDALE,Coal,23,0.0
ROCKDALE,Coal,24,0.0
FRANKLIN,Coal,1,0.0
FRANKLIN,Coal,2,0.0
FRANKLIN,Coal,3,0.0
FRANKLIN,Coal,4,0.0
FRANKLIN,Coal,5,0.0
FRANKLIN,Coal,6,0.0
FRANKLIN,Coal,7,0.0
FRANKLIN,Coal,8,0.0
FRANKLIN,Coal,9,0.0
FRANKLIN,Coal,10,0.0
FRANKLIN,Coal,11,0.0
FRANKLIN,Coal,12,0.0
FRANKLIN,Coal,13,0.0
FRANKLIN,Coal,14,0.0
FRANKLIN,Coal,15,0.0
FRANKLIN,Coal,16,0.0
FRANKLIN,Coal,17,0.0
FRANKLIN,Coal,18,0.0
FRANKLIN,Coal,19,0.0
FRANKLIN,Coal,20,0.0
FRANKLIN,Coal,21,0.0
FRANKLIN,Coal,22,0.0
FRANKLIN,Coal,23,0.0
FRANKLIN,Coal,24,0.0
BREMOND,Coal,1,0.0
BREMOND,Coal,2,0.0
BREMOND,Coal,3,0.0
BREMOND,Coal,4,0.0
BREMOND,Coal,5,0.0
BREMOND,Coal,6,0.0
BREMOND,Coal,7,0.0
BREMOND,Coal,8,0.0
BREMOND,Coal,9,0.0
BREMOND,Coal,10,0.0
BREMOND,Coal,11,0.0
BREMOND,Coal,12,0.0
BREMOND,Coal,13,0.0
BREMOND,Coal,14,0.0
BREMOND,Coal,15,0.0
BREMOND,Coal,16,0.0
BREMOND,Coal,17,0.0
BREMOND,Coal,18,0.0
BREMOND,Coal,19,0.0
BREMOND,Coal,20,0.0
BREMOND,Coal,21,0.0
BREMOND,Coal,22,0.0
BREMOND,Coal,23,0.0
BREMOND,Coal,24,0.0
LAGRANGE,Coal,1,0.0
LAGRANGE,Coal,2,0.0
LAGRANGE,Coal,3,0.0
LAGRANGE,Coal,4,0.0
LAGRANGE,Coal,5,0.0
LAGRANGE,Coal,6,0.0
LAGRANGE,Coal,7,0.0
LAGRANGE,Coal,8,0.0
LAGRANGE,Coal,9,0.0
LAGRANGE,Coal,10,0.0
LAGRANGE,Coal,11,0.0
LAGRANGE,Coal,12,0.0
LAGRANGE,Coal,13,0.0
LAGRANGE,Coal,14,0.0
LAGRANGE,Coal,15,0.0
LAGRANGE,Coal,16,0.0
LAGRANGE,Coal,17,0.0
LAGRANGE,Coal,18,0.0
LAGRANGE,Coal,19,0.0
LAGRANGE,Coal,20,0.0
LAGRANGE,Coal,21,0.0
LAGRANGE,Coal,22,0.0
LAGRANGE,Coal,23,0.0
LAGRANGE,Coal,24,0.0
JEWETT,Coal,1,0.0
JEWETT,Coal,2,0.0
JEWETT,Coal,3,0.0
JEWETT,Coal,4,0.0
JEWETT,Coal,5,0.0
JEWETT,Coal,6,0.0
JEWETT,Coal,7,0.0
JEWETT,Coal,8,0.0
JEWETT,Coal,9,0.0
JEWETT,Coal,10,0.0
JEWETT,Coal,11,0.0
JEWETT,Coal,12,0.0
JEWETT,Coal,13,0.0
JEWETT,Coal,14,0.0
JEWETT,Coal,15,0.0
JEWETT,Coal,16,0.0
JEWETT,Coal,17,0.0
JEWETT,Coal,18,0.0
JEWETT,Coal,19,0.0
JEWETT,Coal,20,0.0
JEWETT,Coal,21,0.0
JEWETT,Coal,22,0.0
JEWETT,Coal,23,0.0
JEWETT,Coal,24,0.0
FAIRFIELD_15,Coal,1,0.0
FAIRFIELD_15,Coal,2,0.0
FAIRFIELD_15,Coal,3,0.0
FAIRFIELD_15,Coal,4,0.0
FAIRFIELD_15,Coal,5,0.0
FAIRFIELD_15,Coal,6,0.0
FAIRFIELD_15,Coal,7,0.0
FAIRFIELD_15,Coal,8,0.0
FAIRFIELD_15,Coal,9,0.0
FAIRFIELD_15,Coal,10,0.0
FAIRFIELD_15,Coal,11,0.0
FAIRFIELD_15,Coal,12,0.0
FAIRFIELD_15,Coal,13,0.0
FAIRFIELD_15,Coal,14,0.0
FAIRFIELD_15,Coal,15,0.0
FAIRFIELD_15,Coal,16,0.0
FAIRFIELD_15,Coal,17,0.0
FAIRFIELD_15,Coal,18,0.0
FAIRFIELD_15,Coal,19,0.0
FAIRFIELD_15,Coal,20,0.0
FAIRFIELD_15,Coal,21,0.0
FAIRFIELD_15,Coal,22,0.0
FAIRFIELD_15,Coal,23,0.0
FAIRFIELD_15,Coal,24,0.0
JACKSONVILLE,Coal,1,0.0
JACKSONVILLE,Coal,2,0.0
JACKSONVILLE,Coal,3,0.0
JACKSONVILLE,Coal,4,0.0
JACKSONVILLE,Coal,5,0.0
JACKSONVILLE,Coal,6,0.0
JACKSONVILLE,Coal,7,0.0
JACKSONVILLE,Coal,8,0.0
JACKSONVILLE,Coal,9,0.0
JACKSONVILLE,Coal,10,0.0
JACKSONVILLE,Coal,11,0.0
JACKSONVILLE,Coal,12,0.0
JACKSONVILLE,Coal,13,0.0
JACKSONVILLE,Coal,14,0.0
JACKSONVILLE,Coal,15,0.0
JACKSONVILLE,Coal,16,0.0
JACKSONVILLE,Coal,17,0.0
JACKSONVILLE,Coal,18,0.0
JACKSONVILLE,Coal,19,0.0
JACKSONVILLE,Coal,20,0.0
JACKSONVILLE,Coal,21,0.0
JACKSONVILLE,Coal,22,0.0
JACKSONVILLE,Coal,23,0.0
JACKSONVILLE,Coal,24,0.0
TRINIDAD,Coal,1,0.0
TRINIDAD,Coal,2,0.0
TRINIDAD,Coal,3,0.0
TRINIDAD,Coal,4,0.0
TRINIDAD,Coal,5,0.0
TRINIDAD,Coal,6,0.0
TRINIDAD,Coal,7,0.0
TRINIDAD,Coal,8,0.0
TRINIDAD,Coal,9,0.0
TRINIDAD,Coal,10,0.0
TRINIDAD,Coal,11,0.0
TRINIDAD,Coal,12,0.0
TRINIDAD,Coal,13,0.0
TRINIDAD,Coal,14,0.0
TRINIDAD,Coal,15,0.0
TRINIDAD,Coal,16,0.0
TRINIDAD,Coal,17,0.0
TRINIDAD,Coal,18,0.0
TRINIDAD,Coal,19,0.0
TRINIDAD,Coal,20,0.0
TRINIDAD,Coal,21,0.0
TRINIDAD,Coal,22,0.0
TRINIDAD,Coal,23,0.0
TRINIDAD,Coal,24,0.0
ODESSA,Gas,1,0.0
ODESSA,Gas,2,0.0
ODESSA,Gas,3,0.0
ODESSA,Gas,4,0.0
ODESSA,Gas,5,0.0
ODESSA,Gas,6,95.5
ODESSA,Gas,7,95.5
ODESSA,Gas,8,95.5
ODESSA,Gas,9,95.5
ODESSA,Gas,10,95.5
ODESSA,Gas,11,95.5
ODESSA,Gas,12,95.5
ODESSA,Gas,13,95.5
ODESSA,Gas,14,95.5
ODESSA,Gas,15,95.5
ODESSA,Gas,16,95.5
ODESSA,Gas,17,95.5
ODESSA,Gas,18,95.5
ODESSA,Gas,19,95.5
ODESSA,Gas,20,95.5
ODESSA,Gas,21,95.5
ODESSA,Gas,22,95.5
ODESSA,Gas,23,95.5
ODESSA,Gas,24,95.5
SILVER,Gas,1,0.0
SILVER,Gas,2,0.0
SILVER,Gas,3,0.0
SILVER,Gas,4,0.0
SILVER,Gas,5,0.0
SILVER,Gas,6,0.0
SILVER,Gas,7,0.0
SILVER,Gas,8,0.0
SILVER,Gas,9,0.0
SILVER,Gas,10,0.0
SILVER,Gas,11,0.0
SILVER,Gas,12,537.7
SILVER,Gas,13,537.7
SILVER,Gas,14,537.7
SILVER,Gas,15,537.7
SILVER,Gas,16,537.7
SILVER,Gas,17,537.7
SILVER,Gas,18,537.7
SILVER,Gas,19,537.7
SILVER,Gas,20,537.7
SILVER,Gas,21,537.7
SILVER,Gas,22,537.7
SILVER,Gas,23,537.7
SILVER,Gas,24,537.7
ALEDO,Gas,1,4.8
ALEDO,Gas,2,4.8
ALEDO,Gas,3,4.8
ALEDO,Gas,4,4.8
ALEDO,Gas,5,4.8
ALEDO,Gas,6,4.8
ALEDO,Gas,7,4.8
ALEDO,Gas,8,4.8
ALEDO,Gas,9,4.8
ALEDO,Gas,10,4.8
ALEDO,Gas,11,4.8
ALEDO,Gas,12,4.8
ALEDO,Gas,13,4.8
ALEDO,Gas,14,4.8
ALEDO,Gas,15,4.8
ALEDO,Gas,16,4.8
ALEDO,Gas,17,4.8
ALEDO,Gas,18,4.8
ALEDO,Gas,19,4.8
ALEDO,Gas,20,4.8
ALEDO,Gas,21,4.8
ALEDO,Gas,22,4.8
ALEDO,Gas,23,4.8
ALEDO,Gas,24,4.8
GRAHAM,Gas,1,0.0
GRAHAM,Gas,2,0.0
GRAHAM,Gas,3,0.0
GRAHAM,Gas,4,0.0
GRAHAM,Gas,5,0.0
GRAHAM,Gas,6,0.0
GRAHAM,Gas,7,0.0
GRAHAM,Gas,8,0.0
GRAHAM,Gas,9,0.0
GRAHAM,Gas,10,0.0
GRAHAM,Gas,11,0.0
GRAHAM,Gas,12,0.0
GRAHAM,Gas,13,0.0
GRAHAM,Gas,14,0.0
GRAHAM,Gas,15,0.0
GRAHAM,Gas,16,0.0
GRAHAM,Gas,17,0.0
GRAHAM,Gas,18,0.0
GRAHAM,Gas,19,0.0
GRAHAM,Gas,20,0.0
GRAHAM,Gas,21,0.0
GRAHAM,Gas,22,0.0
GRAHAM,Gas,23,0.0
GRAHAM,Gas,24,0.0
GRANBURY,Gas,1,0.0
GRANBURY,Gas,2,0.0
GRANBURY,Gas,3,0.0
GRANBURY,Gas,4,0.0
GRANBURY,Gas,5,0.0
GRANBURY,Gas,6,0.0
GRANBURY,Gas,7,0.0
GRANBURY,Gas,8,0.0
GRANBURY,Gas,9,0.0
GRANBURY,Gas,10,1146.0000000000002
GRANBURY,Gas,11,1146.0000000000002
GRANBURY,Gas,12,1146.0000000000002
GRANBURY,Gas,13,1146.0000000000002
GRANBURY,Gas,14,1146.0000000000002
GRANBURY,Gas,15,1146.0000000000002
GRANBURY,Gas,16,1146.0000000000002
GRANBURY,Gas,17,1146.0000000000002
GRANBURY,Gas,18,1146.0000000000002
GRANBURY,Gas,19,1146.0000000000002
GRANBURY,Gas,20,1146.0000000000002
GRANBURY,Gas,21,1146.0000000000002
GRANBURY,Gas,22,1146.0000000000002
GRANBURY,Gas,23,1146.0000000000002
GRANBURY,Gas,24,1146.0000000000002
PALOPINTO,Gas,1,0.0
PALOPINTO,Gas,2,0.0
PALOPINTO,Gas,3,0.0
PALOPINTO,Gas,4,0.0
PALOPINTO,Gas,5,0.0
PALOPINTO,Gas,6,0.0
PALOPINTO,Gas,7,0.0
PALOPINTO,Gas,8,0.0
PALOPINTO,Gas,9,0.0
PALOPINTO,Gas,10,603.6
PALOPINTO,Gas,11,603.6
PALOPINTO,Gas,12,603.6
PALOPINTO,Gas,13,603.6
PALOPINTO,Gas,14,603.6
PALOPINTO,Gas,15,603.6
PALOPINTO,Gas,16,603.6
PALOPINTO,Gas,17,603.6
PALOPINTO,Gas,18,603.6
PALOPINTO,Gas,19,603.6
PALOPINTO,Gas,20,603.6
PALOPINTO,Gas,21,603.6
PALOPINTO,Gas,22,603.6
PALOPINTO,Gas,23,603.6
PALOPINTO,Gas,24,603.6
MONAHANS,Gas,1,0.0
MONAHANS,Gas,2,0.0
MONAHANS,Gas,3,0.0
MONAHANS,Gas,4,0.0
MONAHANS,Gas,5,0.0
MONAHANS,Gas,6,0.0
MONAHANS,Gas,7,0.0
MONAHANS,Gas,8,0.0
MONAHANS,Gas,9,0.0
MONAHANS,Gas,10,0.0
MONAHANS,Gas,11,0.0
MONAHANS,Gas,12,0.0
MONAHANS,Gas,13,0.0
MONAHANS,Gas,14,0.0
MONAHANS,Gas,15,0.0
MONAHANS,Gas,16,0.0
MONAHANS,Gas,17,0.0
MONAHANS,Gas,18,0.0
MONAHANS,Gas,19,0.0
MONAHANS,Gas,20,0.0
MONAHANS,Gas,21,0.0
MONAHANS,Gas,22,0.0
MONAHANS,Gas,23,0.0
MONAHANS,Gas,24,0.0
ODESSA_2,Gas,1,0.0
ODESSA_2,Gas,2,0.0
ODESSA_2,Gas,3,0.0
ODESSA_2,Gas,4,0.0
ODESSA_2,Gas,5,0.0
ODESSA_2,Gas,6,0.0
ODESSA_2,Gas,7,0.0
ODESSA_2,Gas,8,0.0
ODESSA_2,Gas,9,0.0
ODESSA_2,Gas,10,0.0
ODESSA_2,Gas,11,0.0
ODESSA_2,Gas,12,159.41257067605395
ODESSA_2,Gas,13,702.126310960717
ODESSA_2,Gas,14,807.466843785753
ODESSA_2,Gas,15,910.4140020299233
ODESSA_2,Gas,16,1024.4928964944868
ODESSA_2,Gas,17,1211.4789656190965
ODESSA_2,Gas,18,1411.1621721554905
ODESSA_2,Gas,19,1515.4814408770405
ODESSA_2,Gas,20,1579.8964845078303
ODESSA_2,Gas,21,1602.060582238878
ODESSA_2,Gas,22,1576.2374888859026
ODESSA_2,Gas,23,1543.6530150436943
ODESSA_2,Gas,24,1521.9132970149947
SAVOY,Gas,1,0.0
SAVOY,Gas,2,0.0
SAVOY,Gas,3,0.0
SAVOY,Gas,4,0.0
SAVOY,Gas,5,0.0
SAVOY,Gas,6,0.0
SAVOY,Gas,7,0.0
SAVOY,Gas,8,0.0
SAVOY,Gas,9,0.0
SAVOY,Gas,10,0.0
SAVOY,Gas,11,0.0
SAVOY,Gas,12,0.0
SAVOY,Gas,13,0.0
SAVOY,Gas,14,0.0
SAVOY,Gas,15,0.0
SAVOY,Gas,16,0.0
SAVOY,Gas,17,0.0
SAVOY,Gas,18,0.0
SAVOY,Gas,19,0.0
SAVOY,Gas,20,0.0
SAVOY,Gas,21,0.0
SAVOY,Gas,22,0.0
SAVOY,Gas,23,0.0
SAVOY,Gas,24,0.0
SHERMAN,Gas,1,0.0
SHERMAN,Gas,2,0.0
SHERMAN,Gas,3,0.0
SHERMAN,Gas,4,0.0
SHERMAN,Gas,5,0.0
SHERMAN,Gas,6,0.0
SHERMAN,Gas,7,0.0
SHERMAN,Gas,8,0.0
SHERMAN,Gas,9,0.0
SHERMAN,Gas,10,0.0
SHERMAN,Gas,11,0.0
SHERMAN,Gas,12,0.0
SHERMAN,Gas,13,0.0
SHERMAN,Gas,14,0.0
SHERMAN,Gas,15,0.0
SHERMAN,Gas,16,0.0
SHERMAN,Gas,17,0.0
SHERMAN,Gas,18,0.0
SHERMAN,Gas,19,0.0
SHERMAN,Gas,20,0.0
SHERMAN,Gas,21,0.0
SHERMAN,Gas,22,0.0
SHERMAN,Gas,23,0.0
SHERMAN,Gas,24,0.0
PARIS,Gas,1,1358.3200000000004
PARIS,Gas,2,1358.3200000000004
PARIS,Gas,3,1358.3200000000004
PARIS,Gas,4,1358.3200000000004
PARIS,Gas,5,1358.3200000000004
PARIS,Gas,6,1358.3200000000004
PARIS,Gas,7,1358.3200000000004
PARIS,Gas,8,1358.3200000000004
PARIS,Gas,9,1358.3200000000004
PARIS,Gas,10,1358.3200000000004
PARIS,Gas,11,1358.3200000000004
PARIS,Gas,12,1358.3200000000004
PARIS,Gas,13,1358.3200000000004
PARIS,Gas,14,1358.3200000000004
PARIS,Gas,15,1358.3200000000004
PARIS,Gas,16,1358.3200000000004
PARIS,Gas,17,1358.3200000000004
PARIS,Gas,18,1358.3200000000004
PARIS,Gas,19,1358.3200000000004
PARIS,Gas,20,1358.3200000000004
PARIS,Gas,21,1358.3200000000004
PARIS,Gas,22,1358.3200000000004
PARIS,Gas,23,1358.3200000000004
PARIS,Gas,24,1358.3200000000004
GREENVILLE,Gas,1,84.7
GREENVILLE,Gas,2,84.7
GREENVILLE,Gas,3,84.7
GREENVILLE,Gas,4,84.7
GREENVILLE,Gas,5,84.7
GREENVILLE,Gas,6,84.7
GREENVILLE,Gas,7,84.7
GREENVILLE,Gas,8,84.7
GREENVILLE,Gas,9,84.7
GREENVILLE,Gas,10,84.7
GREENVILLE,Gas,11,84.7
GREENVILLE,Gas,12,84.7
GREENVILLE,Gas,13,84.7
GREENVILLE,Gas,14,84.7
GREENVILLE,Gas,15,84.7
GREENVILLE,Gas,16,84.7
GREENVILLE,Gas,17,84.7
GREENVILLE,Gas,18,84.7
GREENVILLE,Gas,19,84.7
GREENVILLE,Gas,20,84.7
GREENVILLE,Gas,21,84.7
GREENVILLE,Gas,22,84.7
GREENVILLE,Gas,23,84.7
GREENVILLE,Gas,24,84.7
MTENTERPRISE,Gas,1,0.0
MTENTERPRISE,Gas,2,0.0
MTENTERPRISE,Gas,3,0.0
MTENTERPRISE,Gas,4,0.0
MTENTERPRISE,Gas,5,0.0
MTENTERPRISE,Gas,6,0.0
MTENTERPRISE,Gas,7,0.0
MTENTERPRISE,Gas,8,0.0
MTENTERPRISE,Gas,9,0.0
MTENTERPRISE,Gas,10,0.0
MTENTERPRISE,Gas,11,0.0
MTENTERPRISE,Gas,12,0.0
MTENTERPRISE,Gas,13,0.0
MTENTERPRISE,Gas,14,0.0
MTENTERPRISE,Gas,15,0.0
MTENTERPRISE,Gas,16,0.0
MTENTERPRISE,Gas,17,0.0
MTENTERPRISE,Gas,18,939.6
MTENTERPRISE,Gas,19,939.6
MTENTERPRISE,Gas,20,939.6
MTENTERPRISE,Gas,21,939.6
MTENTERPRISE,Gas,22,939.6
MTENTERPRISE,Gas,23,939.6
MTENTERPRISE,Gas,24,119.48481251325784
DENTON,Gas,1,128.1
DENTON,Gas,2,128.1
DENTON,Gas,3,128.1
DENTON,Gas,4,128.1
DENTON,Gas,5,128.1
DENTON,Gas,6,128.1
DENTON,Gas,7,128.1
DENTON,Gas,8,128.1
DENTON,Gas,9,128.1
DENTON,Gas,10,128.1
DENTON,Gas,11,128.1
DENTON,Gas,12,128.1
DENTON,Gas,13,128.1
DENTON,Gas,14,128.1
DENTON,Gas,15,128.1
DENTON,Gas,16,128.1
DENTON,Gas,17,128.1
DENTON,Gas,18,128.1
DENTON,Gas,19,128.1
DENTON,Gas,20,128.1
DENTON,Gas,21,128.1
DENTON,Gas,22,128.1
DENTON,Gas,23,128.1
DENTON,Gas,24,128.1
POOLVILLE,Gas,1,0.0
POOLVILLE,Gas,2,0.0
POOLVILLE,Gas,3,0.0
POOLVILLE,Gas,4,0.0
POOLVILLE,Gas,5,0.0
POOLVILLE,Gas,6,0.0
POOLVILLE,Gas,7,0.0
POOLVILLE,Gas,8,0.0
POOLVILLE,Gas,9,0.0
POOLVILLE,Gas,10,0.0
POOLVILLE,Gas,11,379.7741599185838
POOLVILLE,Gas,12,428.52119145143024
POOLVILLE,Gas,13,416.79946721443184
POOLVILLE,Gas,14,401.001871970662
POOLVILLE,Gas,15,387.6567182775684
POOLVILLE,Gas,16,380.5748297430839
POOLVILLE,Gas,17,0.0
POOLVILLE,Gas,18,252.67012003490436
POOLVILLE,Gas,19,746.01
POOLVILLE,Gas,20,746.01
POOLVILLE,Gas,21,746.01
POOLVILLE,Gas,22,699.8018095679304
POOLVILLE,Gas,23,0.0
POOLVILLE,Gas,24,0.0
BRIDGEPORT,Gas,1,1287.7348297988706
BRIDGEPORT,Gas,2,1248.5738284679326
BRIDGEPORT,Gas,3,1270.8602793598734
BRIDGEPORT,Gas,4,1290.38
BRIDGEPORT,Gas,5,1290.38
BRIDGEPORT,Gas,6,1290.38
BRIDGEPORT,Gas,7,1290.38
BRIDGEPORT,Gas,8,1290.38
BRIDGEPORT,Gas,9,1290.38
BRIDGEPORT,Gas,10,1290.38
BRIDGEPORT,Gas,11,1290.38
BRIDGEPORT,Gas,12,1290.38
BRIDGEPORT,Gas,13,1290.38
BRIDGEPORT,Gas,14,1290.38
BRIDGEPORT,Gas,15,1290.38
BRIDGEPORT,Gas,16,1290.38
BRIDGEPORT,Gas,17,1290.38
BRIDGEPORT,Gas,18,1290.38
BRIDGEPORT,Gas,19,1290.38
BRIDGEPORT,Gas,20,1290.38
BRIDGEPORT,Gas,21,1290.38
BRIDGEPORT,Gas,22,1290.38
BRIDGEPORT,Gas,23,1290.38
BRIDGEPORT,Gas,24,1290.38
BASTROP,Gas,1,0.0
BASTROP,Gas,2,0.0
BASTROP,Gas,3,0.0
BASTROP,Gas,4,0.0
BASTROP,Gas,5,0.0
BASTROP,Gas,6,0.0
BASTROP,Gas,7,0.0
BASTROP,Gas,8,0.0
BASTROP,Gas,9,0.0
BASTROP,Gas,10,0.0
BASTROP,Gas,11,0.0
BASTROP,Gas,12,0.0
BASTROP,Gas,13,0.0
BASTROP,Gas,14,0.0
BASTROP,Gas,15,0.0
BASTROP,Gas,16,0.0
BASTROP,Gas,17,0.0
BASTROP,Gas,18,0.0
BASTROP,Gas,19,93.08719182674668
BASTROP,Gas,20,219.6969569635919
BASTROP,Gas,21,7.703593498902137
BASTROP,Gas,22,0.0
BASTROP,Gas,23,0.0
BASTROP,Gas,24,0.0
MARION,Gas,1,1088.22
MARION,Gas,2,1088.22
MARION,Gas,3,1088.22
MARION,Gas,4,1088.22
MARION,Gas,5,1088.22
MARION,Gas,6,1088.22
MARION,Gas,7,1088.22
MARION,Gas,8,1088.22
MARION,Gas,9,1088.22
MARION,Gas,10,1088.22
MARION,Gas,11,1088.22
MARION,Gas,12,1088.22
MARION,Gas,13,1088.22
MARION,Gas,14,1088.22
