Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
ALEDO,5022,NG (Natural Gas),4.8,1.44,4.579868081
DALLAS,5385,NG (Natural Gas),1552.95,465.88000000000005,5.031449250285715
DALLAS_14,5037,NG (Natural Gas),308.47,92.54,5.2110977080000005
GRAHAM,5057,NG (Natural Gas),634.7,190.4,5.230857471
ARLINGTON,5067,NG (Natural Gas),1327.21,398.15999999999997,5.1218812736
IRVING,5105,BIT (Bituminous Coal),16.5,4.95,8.029897367
POOLVILLE,5206,NG (Natural Gas),746.01,223.79999999999998,5.087467737
GLENROSE,5262,NUC (Nuclear),2430.0,729.0,7.92
GRANBURY,5262,NG (Natural Gas),883.1999999999999,264.96,4.877441278
TEMPLE,5281,NG (Natural Gas),803.19,240.95999999999998,5.127044025
MCKINNEY,5444,NG (Natural Gas),894.65,268.4,4.881018008166667
MIDLOTHIAN,5444,NG (Natural Gas),2016.6,604.98,5.093710692
MCKINNEY_15,5302,NG (Natural Gas),463.75,139.13,5.5347298789999995
GRANBURY_16,5319,NG (Natural Gas),262.8,78.84,5.116981132
DALLAS_17,5323,NG (Natural Gas),852.21,255.66,5.159831122
RIESEL,5360,BIT (Bituminous Coal),1008.0,302.4,9.60068699
BRIDGEPORT,5364,NG (Natural Gas),1290.38,387.12,4.952681388
ENNIS,5382,NG (Natural Gas),418.0,125.4,5.006031363
PALOPINTO_18,5415,NG (Natural Gas),122.0,36.6,4.823630628
LEWSIVILLE,5422,NG (Natural Gas),15.600000000000001,4.68,4.5870375679999995
BASTROP,6349,NG (Natural Gas),1233.99,370.2,5.0825282914
SANANTONIO,6199,NG (Natural Gas),247.0,74.1,4.643812922285714
MARION,6069,NG (Natural Gas),1088.22,326.4599999999999,4.946177201
LAGRANGE,6078,BIT (Bituminous Coal),1689.9900000000002,507.0,8.902050114
WINCHESTER,6106,NG (Natural Gas),242.0,72.6,4.739166436666666
ROCKDALE,6111,BIT (Bituminous Coal),1252.1,375.63,9.0
SANANTONIO_19,6147,NG (Natural Gas),3276.4,982.9200000000001,5.704727921500001
SEGUIN,6164,NG (Natural Gas),940.2,282.08,5.059343086
ELMENDORF,7406,NG (Natural Gas),1687.9899999999998,506.40000000000003,5.008548914625
NURSERY,7406,NG (Natural Gas),120.39999999999999,36.120000000000005,4.633268752
VICTORIA,7406,NG (Natural Gas),290.85,87.25,4.8726819814999995
POINTCOMFORT,7406,NG (Natural Gas),1062.5,318.75,4.84742596175
WADSWORTH,7406,NUC (Nuclear),1354.3,406.29,7.9
CEDARCREEK,6295,NG (Natural Gas),618.6899999999999,185.64,4.998619928
NEWBRAUNFELS,6302,NG (Natural Gas),992.2,297.68,4.9831631248
PASADENA,7400,NG (Natural Gas),1273.2,381.96000000000004,5.899402357428571
DEERPARK,7400,NG (Natural Gas),1428.0,428.40000000000003,4.900902735555556
HOUSTON,7400,NG (Natural Gas),1904.6,571.3600000000001,4.834453268200002
MONTBELVIEU,7400,NG (Natural Gas),40.7,12.21,4.61362248
CHANNELVIEW,7400,NG (Natural Gas),1378.26,413.4800000000001,4.855833842200001
HOUSTON_20,7124,NG (Natural Gas),4.0,1.2,4.578497251
NURSERY_21,7024,NG (Natural Gas),94.8,28.44,4.768890119
VICTORIA_22,7045,NG (Natural Gas),188.45,56.53,4.962634929
BAYTOWN,7422,NG (Natural Gas),914.6,274.36,5.045815516
FREEPORT,7422,NG (Natural Gas),497.92,149.36,4.828955406
ALVIN,7422,NG (Natural Gas),1508.9,452.66999999999996,4.856167046181818
WADSWORTH_23,7098,NUC (Nuclear),1354.3,406.29,7.46
HOUSTON_24,7427,NG (Natural Gas),8.0,2.4000000000000004,4.580024435
LAPORTE,7138,NG (Natural Gas),1459.2,437.7799999999999,4.874465485499999
PASADENA_25,7138,NG (Natural Gas),757.8,227.32999999999998,4.8857666462
HOUSTON_26,7145,NG (Natural Gas),10.2,3.06,4.59376909
HOUSTON_27,7389,NG (Natural Gas),839.0400000000001,251.72000000000003,4.789248625999999
WILLIS,7389,NG (Natural Gas),542.8,162.84,5.696395846000001
SHIRO,7389,NG (Natural Gas),704.79,211.44,5.059119497
HOUSTON_28,7170,NG (Natural Gas),350.87,105.26,5.299328039
BAYTOWN_29,7208,NG (Natural Gas),2069.5,620.8499999999999,5.286601506999999
WHARTON,7311,NG (Natural Gas),580.09,174.01,4.8120675338000005
NEWGULF,7069,NG (Natural Gas),101.9,30.57,4.782729034
THOMPSONS,7353,NG (Natural Gas),4786.719999999999,1435.76,5.335275598
CHANNELVIEW_30,7375,NG (Natural Gas),183.66,55.1,4.951130116
LAPORTE_31,7283,NG (Natural Gas),176.4,52.92,4.75565058
FREEPORT_32,7428,NG (Natural Gas),1030.82,309.27,4.766202032454545
SHIRO_33,8033,NG (Natural Gas),234.93,70.48,5.059119497
FAIRFIELD,8147,NG (Natural Gas),1036.02,310.8,4.928301887
TRINIDAD,8147,BIT (Bituminous Coal),243.3,72.99000000000001,8.208516887
FAIRFIELD_34,8060,BIT (Bituminous Coal),1186.8,356.04,8.948046372
JEWETT,8070,BIT (Bituminous Coal),1849.8,554.94,9.467582653
MTENTERPRISE,8077,NG (Natural Gas),939.6,281.88,5.057297949
FRANKLIN,8087,BIT (Bituminous Coal),897.7,269.31,9.424645771
FRANKLIN_35,8155,BIT (Bituminous Coal),897.7,269.31,9.424645771
BREMOND,8155,BIT (Bituminous Coal),349.2,104.76,8.291112065
JACKSONVILLE,8116,BIT (Bituminous Coal),713.4,214.02,8.389623103
BRYAN,8158,NG (Natural Gas),225.2,67.56,4.7270440250000005
