Name,Bus,Fuel,Max_Cap,Min_Cap,Heat_Rate
BRIDGEPORT,5016,NG (Natural Gas),1290.38,387.12,7.7643186119676
MCKINNEY,5444,NG (Natural Gas),1358.4,407.53,7.798375374246514
MIDLOTHIAN,5444,NG (Natural Gas),2016.6,604.98,7.985410251848401
IRVING,5422,BIT (Bituminous Coal),16.5,4.95,9.852684069309
LEWSIVILLE,5422,NG (Natural Gas),15.600000000000001,4.68,7.1910987953536
TEMPLE,8087,NG (Natural Gas),803.19,240.95999999999998,8.037666917992501
RIESEL,8087,BIT (Bituminous Coal),1008.0,302.4,11.78004293673
ROCKDALE,8087,BIT (Bituminous Coal),1252.1,375.63,11.043
FRANKLIN,8087,BIT (Bituminous Coal),1795.4,538.62,11.564040361017
BREMOND,8087,BIT (Bituminous Coal),349.2,104.76,10.173194503755
DALLAS_6,5323,NG (Natural Gas),852.21,255.66,8.0890672499594
SANANTONIO,6199,NG (Natural Gas),247.0,74.1,7.280105518267314
LAGRANGE,6078,BIT (Bituminous Coal),1689.9900000000002,507.0,10.922815489878
WINCHESTER,6078,NG (Natural Gas),242.0,72.6,7.429591222762333
SANANTONIO_7,6147,NG (Natural Gas),3276.4,982.9200000000001,8.943301962535552
SEGUIN,6147,NG (Natural Gas),940.2,282.08,7.9315321559222
ELMENDORF,6244,NG (Natural Gas),1687.9899999999998,506.40000000000003,7.851902133457614
NEWBRAUNFELS,6058,NG (Natural Gas),992.2,297.68,7.81210483074896
PASADENA,7127,NG (Natural Gas),1273.2,381.96000000000004,8.433053340706001
DEERPARK,7127,NG (Natural Gas),1428.0,428.40000000000003,7.683145218530445
MONTBELVIEU,7127,NG (Natural Gas),40.7,12.21,7.232775961896
CHANNELVIEW,7127,NG (Natural Gas),1378.26,413.4800000000001,7.61249071441694
HOUSTON,7127,NG (Natural Gas),878.4,263.52,7.643774485846502
HOUSTON_8,7330,NG (Natural Gas),1030.2,309.04,7.499964905367081
BAYTOWN,7422,NG (Natural Gas),914.6,274.36,7.910324984433201
FREEPORT,7422,NG (Natural Gas),497.92,149.36,7.570353389986201
ALVIN,7422,NG (Natural Gas),1508.9,452.66999999999996,7.613013078299236
HOUSTON_9,7410,NG (Natural Gas),8.0,2.4000000000000004,7.1801043067495005
LAPORTE,7138,NG (Natural Gas),1459.2,437.7799999999999,7.641699541618349
PASADENA_10,7138,NG (Natural Gas),757.8,227.32999999999998,7.659416371247741
HOUSTON_11,7404,NG (Natural Gas),10.2,3.06,7.201651802393001
HOUSTON_12,7170,NG (Natural Gas),770.39,231.1,7.668035370132221
HOUSTON_13,7177,NG (Natural Gas),419.52,125.88,7.5081050709802
WILLIS,7177,NG (Natural Gas),542.8,162.84,8.9302397677742
SHIRO,7177,NG (Natural Gas),939.72,281.92,7.931181635446901
BAYTOWN_14,7208,NG (Natural Gas),2069.5,620.8499999999999,8.287805182523902
NEWGULF,7069,NG (Natural Gas),101.9,30.57,7.4978843066018
THOMPSONS,7353,NG (Natural Gas),4786.719999999999,1435.76,8.3641115549846
CHANNELVIEW_15,7375,NG (Natural Gas),183.66,55.1,7.7618866828532
LAPORTE_16,7004,NG (Natural Gas),176.4,52.92,7.455433414266
FREEPORT_17,7428,NG (Natural Gas),1030.82,309.27,7.471974926278992
FAIRFIELD,8070,NG (Natural Gas),1036.02,310.8,7.7260988682499
JEWETT,8070,BIT (Bituminous Coal),1849.8,554.94,11.616723915231
FAIRFIELD_18,8060,BIT (Bituminous Coal),1186.8,356.04,10.979252898444
JACKSONVILLE,8060,BIT (Bituminous Coal),713.4,214.02,10.294067547381
TRINIDAD,8060,BIT (Bituminous Coal),243.3,72.99000000000001,10.071850220348999
BRYAN,8140,NG (Natural Gas),225.2,67.56,7.4105869179925
